,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueEliteMonsters,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWardsPlaced,redWardsDestroyed,redFirstBlood,redEliteMonsters,redHeralds,redTowersDestroyed,redAvgLevel,redTotalMinionsKilled,redTotalJungleMinionsKilled
5527,1,16,8,0,6,3,1,1,0,7.4,261,51,42,5,1,1,0,0,7.0,235,47
5528,1,17,4,0,3,4,1,0,0,6.6,207,69,17,4,1,0,0,0,6.8,206,51
5529,0,17,3,1,12,10,1,0,0,6.2,182,34,14,3,0,1,1,0,6.4,188,40
5530,0,16,2,0,3,9,0,0,0,6.8,206,67,17,3,1,2,1,1,7.0,237,52
5531,1,15,5,1,8,4,1,1,0,7.6,246,48,54,4,0,1,0,0,6.8,222,55
5532,0,11,1,1,3,9,0,0,0,6.4,212,48,17,0,0,2,1,1,7.2,216,53
5533,0,11,1,1,6,9,1,0,0,6.8,195,55,88,0,0,0,0,0,6.6,215,34
5534,1,34,3,1,10,6,0,0,0,7.2,197,67,18,0,0,0,0,0,6.8,194,48
5535,0,14,4,1,5,7,0,0,0,6.8,228,36,19,2,0,1,0,0,7.6,241,76
5536,0,13,1,0,1,3,1,0,0,7.0,219,52,14,3,1,0,0,0,7.0,248,56
5537,0,24,2,0,5,6,0,0,0,7.0,220,59,16,5,1,0,0,0,7.0,212,56
5538,0,35,0,0,5,4,1,0,0,7.0,235,52,13,2,1,0,0,0,7.0,202,55
5539,0,16,3,1,3,9,0,0,0,6.6,200,38,19,3,0,0,0,0,7.0,213,48
5540,0,38,2,1,10,11,0,0,0,6.8,149,48,16,3,0,0,0,0,7.2,212,37
5541,0,35,3,0,2,5,0,0,0,7.0,242,48,14,2,1,1,0,0,6.8,207,67
5542,1,16,2,1,5,4,1,0,0,6.8,220,56,53,5,0,0,0,0,7.0,224,52
5543,0,16,4,0,14,10,0,0,0,6.8,180,28,19,3,1,0,0,0,7.0,203,46
5544,1,14,7,0,6,6,1,0,1,6.8,212,60,24,3,1,1,1,2,7.0,242,60
5545,1,18,1,1,9,7,0,0,0,6.8,207,63,27,2,0,0,0,0,6.6,184,35
5546,0,36,3,1,6,3,0,0,0,6.8,242,56,17,2,0,0,0,0,6.8,248,45
5547,0,15,2,1,2,7,0,0,0,6.4,215,39,14,3,0,1,0,0,7.4,241,56
5548,0,13,0,1,11,8,0,0,0,7.0,183,48,15,2,0,1,0,0,6.8,190,46
5549,1,14,3,1,5,3,1,1,1,7.2,215,51,104,0,0,0,0,0,6.6,223,40
5550,0,15,3,1,10,4,2,1,0,7.2,244,60,13,2,0,0,0,0,6.8,221,47
5551,0,39,4,0,3,8,0,0,0,6.8,232,44,16,5,1,0,0,0,7.2,245,56
5552,1,183,2,0,8,11,0,0,0,6.8,168,52,10,0,1,0,0,0,6.4,186,48
5553,1,18,1,1,7,2,0,0,0,7.0,214,48,27,2,0,0,0,0,6.2,197,44
5554,1,17,4,1,6,3,1,1,0,7.0,257,57,16,3,0,1,0,0,6.6,203,49
5555,0,14,3,0,7,9,0,0,0,7.2,221,59,79,1,1,1,0,0,7.2,229,51
5556,1,34,2,1,10,10,0,0,0,7.0,230,39,21,4,0,1,1,0,6.8,202,40
5557,1,14,1,1,7,9,1,1,1,6.8,180,41,13,2,0,1,0,0,6.8,196,57
5558,0,19,4,0,8,14,1,1,0,6.6,181,44,18,3,1,1,0,2,7.0,253,34
5559,1,15,0,1,2,4,1,0,0,6.6,211,44,14,3,0,0,0,0,7.0,232,55
5560,1,16,2,1,6,0,0,0,0,7.0,199,49,37,2,0,1,0,0,7.0,257,60
5561,1,17,8,1,7,6,0,0,0,7.2,231,55,37,2,0,1,0,0,7.0,215,55
5562,1,15,3,0,9,4,1,1,0,7.6,210,80,18,1,1,0,0,0,6.4,193,52
5563,0,17,2,1,2,7,1,1,0,6.8,224,52,15,3,0,1,0,0,7.6,244,71
5564,0,30,5,1,5,7,0,0,0,6.6,188,44,21,7,0,1,1,0,6.8,222,48
5565,0,24,3,0,5,7,0,0,0,7.0,227,40,18,7,1,1,0,0,6.8,233,51
5566,0,13,2,0,3,5,0,0,0,7.2,244,55,41,5,1,0,0,0,7.2,250,76
5567,0,20,4,0,7,5,0,0,0,7.2,205,59,19,2,1,1,0,0,6.8,203,44
5568,1,12,5,1,6,5,1,1,0,7.0,225,36,15,1,0,1,0,0,7.2,248,64
5569,0,14,4,0,5,5,1,1,0,7.2,237,48,19,2,1,0,0,0,6.6,213,42
5570,1,13,5,1,4,6,0,0,1,7.0,252,56,14,1,0,1,1,0,7.0,197,48
5571,0,12,1,1,7,9,0,0,0,7.4,220,67,11,3,0,1,0,0,7.6,228,60
5572,0,46,2,0,6,12,0,0,0,6.4,209,36,12,1,1,2,1,0,7.6,205,68
5573,1,22,1,0,6,8,0,0,1,7.0,220,52,19,4,1,0,0,0,7.0,220,40
5574,0,14,2,0,3,10,0,0,0,7.0,245,56,20,3,1,1,0,0,7.2,234,59
5575,1,18,5,0,6,4,0,0,0,7.0,224,44,16,9,1,1,0,0,7.2,241,55
5576,1,15,0,1,9,7,0,0,0,7.0,210,70,37,2,0,0,0,0,7.0,199,45
5577,1,12,2,1,7,4,1,1,0,7.2,259,68,13,1,0,0,0,0,6.4,189,36
5578,0,31,20,0,7,7,1,0,0,6.8,192,60,47,6,1,0,0,0,7.2,260,60
5579,1,37,2,1,10,8,1,1,0,7.2,241,35,11,0,0,0,0,0,6.8,204,49
5580,0,16,5,1,11,8,0,0,0,7.2,218,52,15,2,0,2,1,0,6.8,198,44
5581,1,15,4,0,8,5,0,0,0,6.8,200,48,15,3,1,0,0,0,6.6,215,44
5582,1,11,2,1,10,4,0,0,0,7.4,211,55,14,3,0,1,1,0,7.2,230,39
5583,1,16,4,1,7,4,1,1,0,6.8,214,36,14,6,0,1,0,0,6.8,214,56
5584,1,13,4,1,7,7,0,0,0,7.2,233,68,14,2,0,1,0,0,7.2,223,56
5585,0,14,3,0,9,9,1,0,0,6.8,188,50,85,0,1,0,0,0,6.8,193,44
5586,1,17,3,1,6,3,1,0,0,6.8,230,56,16,1,0,0,0,0,6.6,195,43
5587,1,40,1,0,6,6,0,0,0,6.8,221,29,44,2,1,0,0,0,6.4,191,46
5588,1,18,3,1,8,7,1,1,0,7.4,259,63,16,2,0,1,0,0,7.0,207,52
5589,1,11,2,1,14,6,0,0,0,7.6,215,36,39,1,0,1,0,0,7.0,193,48
5590,0,18,4,0,3,7,1,0,0,6.8,236,58,87,1,1,0,0,0,7.2,238,58
5591,1,18,3,0,2,2,0,0,0,6.4,208,47,17,2,1,1,0,0,6.8,223,60
5592,1,58,4,1,16,6,2,1,1,7.4,244,49,12,3,0,0,0,0,6.6,190,48
5593,0,15,2,1,8,3,0,0,0,7.4,247,56,58,3,0,1,0,0,7.0,241,52
5594,1,30,10,1,15,7,2,1,0,6.8,237,53,20,4,0,0,0,0,6.4,187,26
5595,0,18,4,0,5,4,0,0,0,6.8,239,44,15,5,1,1,0,0,6.8,249,52
5596,1,16,2,0,6,5,0,0,0,7.2,263,71,13,0,1,0,0,0,6.6,199,56
5597,0,15,1,1,6,2,1,1,0,7.0,244,52,16,4,0,1,0,0,6.8,218,52
5598,1,18,2,1,11,5,2,1,0,7.0,213,44,13,1,0,0,0,0,6.6,198,48
5599,1,14,3,0,6,6,0,0,0,7.2,255,66,18,0,1,0,0,0,6.8,231,60
5600,0,13,0,1,6,7,0,0,0,6.8,234,54,16,0,0,1,0,0,7.0,217,51
5601,1,17,7,0,9,5,0,0,0,7.0,210,63,19,3,1,0,0,0,6.4,220,36
5602,1,16,4,1,5,5,0,0,0,6.8,239,56,20,1,0,1,1,0,6.8,192,56
5603,0,19,5,1,10,12,0,0,0,7.0,199,48,24,7,0,2,1,1,7.0,206,40
5604,0,18,2,1,9,8,1,0,0,6.8,213,48,18,4,0,1,1,0,6.8,167,56
5605,0,10,4,0,7,9,0,0,0,6.6,205,44,18,4,1,1,0,1,7.2,238,42
5606,1,14,4,0,4,8,1,0,0,7.0,218,52,16,3,1,0,0,0,7.2,240,47
5607,0,18,1,1,11,7,1,0,0,7.2,237,45,18,4,0,0,0,0,6.8,227,48
5608,0,17,2,1,7,5,0,0,0,7.2,229,58,55,2,0,1,0,0,6.8,206,63
5609,1,14,0,1,8,8,2,1,0,6.8,190,48,16,0,0,0,0,0,7.0,209,57
5610,1,14,3,0,10,4,0,0,0,7.4,250,56,14,1,1,1,0,0,6.8,193,48
5611,0,18,3,0,3,7,0,0,0,6.6,202,44,19,1,1,1,0,0,7.0,238,40
5612,1,14,3,0,5,10,0,0,0,6.8,237,51,16,1,1,1,0,0,6.8,195,57
5613,0,17,1,0,7,7,1,0,0,6.8,231,44,13,0,1,0,0,0,7.0,223,72
5614,1,16,3,0,2,7,1,1,0,6.4,187,38,13,3,1,1,0,0,6.6,215,38
5615,0,15,4,0,2,5,0,0,0,7.0,249,51,16,5,1,1,0,0,7.2,230,84
5616,0,14,5,1,7,8,1,1,0,6.8,234,40,17,2,0,1,0,0,7.0,251,64
5617,0,15,1,1,7,7,1,0,0,6.8,226,52,51,2,0,0,0,0,7.2,233,53
5618,0,16,5,1,7,4,0,0,0,7.0,223,43,20,0,0,1,0,0,7.0,218,52
5619,1,15,4,0,10,5,0,0,0,7.2,201,62,19,1,1,0,0,0,6.8,224,37
5620,1,14,1,1,11,3,1,0,1,7.4,226,42,14,2,0,0,0,0,6.4,186,66
5621,0,8,3,0,5,11,0,0,0,6.4,173,40,21,0,1,0,0,0,7.2,211,60
5622,0,12,3,0,3,8,0,0,0,6.8,204,52,18,3,1,1,0,0,7.2,221,61
5623,1,16,1,1,9,5,0,0,0,7.0,183,48,13,5,0,2,1,0,6.6,198,59
5624,1,16,2,0,5,2,0,0,0,7.2,232,76,16,2,1,0,0,0,7.0,239,60
5625,0,19,7,1,3,4,1,1,0,6.8,205,53,98,6,0,1,0,0,7.4,250,48
5626,1,22,3,1,8,6,0,0,0,6.8,223,39,11,4,0,1,0,0,7.0,214,64
5627,0,18,4,1,8,6,2,1,0,7.2,224,66,17,3,0,0,0,0,7.0,229,36
5628,0,21,6,1,6,3,1,0,0,6.6,228,52,17,3,0,1,1,0,6.8,204,60
5629,0,39,4,1,7,5,1,0,0,7.0,261,47,18,2,0,0,0,0,6.6,209,52
5630,0,12,2,0,7,5,0,0,0,7.4,251,48,12,0,1,0,0,0,7.2,230,60
5631,1,13,9,1,7,3,1,1,0,7.0,228,44,44,2,0,1,0,0,6.8,229,51
5632,0,15,2,1,5,6,0,0,0,7.0,213,43,98,3,0,1,0,0,7.0,230,52
5633,1,23,6,1,7,6,1,0,0,7.0,226,53,29,6,0,1,1,0,6.8,203,50
5634,1,17,6,1,12,11,0,0,0,7.2,209,72,14,3,0,0,0,0,7.0,233,32
5635,1,18,3,0,7,5,0,0,0,6.8,191,51,15,0,1,0,0,0,7.0,228,46
5636,0,38,2,1,3,5,0,0,0,6.4,186,49,18,2,0,1,0,0,6.8,228,56
5637,1,20,4,0,8,4,1,0,0,7.0,229,50,20,3,1,0,0,0,6.8,204,39
5638,0,76,2,0,10,9,0,0,0,7.2,225,48,47,2,1,0,0,0,7.0,199,52
5639,0,20,1,0,4,6,1,1,0,6.6,220,44,19,2,1,1,0,0,6.8,232,43
5640,1,17,4,0,9,5,0,0,0,7.2,219,44,41,1,1,2,1,0,6.0,162,47
5641,1,16,4,0,4,3,0,0,0,7.0,238,41,15,3,1,1,0,0,7.0,238,60
5642,1,13,0,1,3,3,1,0,0,7.0,236,55,11,2,0,0,0,0,7.2,258,59
5643,1,12,9,0,2,5,2,1,0,6.6,210,56,39,1,1,0,0,0,7.6,269,64
5644,1,16,2,1,14,3,0,0,4,7.4,220,41,7,2,0,0,0,0,5.0,117,32
5645,0,12,1,1,8,8,0,0,0,7.2,198,52,15,4,0,1,0,0,7.4,208,51
5646,0,12,2,1,7,2,0,0,0,7.6,259,66,15,1,0,0,0,0,6.6,215,50
5647,0,20,4,1,15,6,0,0,0,7.2,195,52,38,4,0,0,0,0,7.0,192,52
5648,1,20,4,1,12,6,1,0,0,7.2,218,48,17,4,0,0,0,0,7.0,215,42
5649,1,13,3,1,9,3,1,0,0,7.2,220,48,15,0,0,0,0,0,7.0,235,52
5650,0,34,2,0,4,5,1,0,0,7.2,200,45,13,2,1,0,0,0,7.0,259,56
5651,0,118,2,1,3,12,1,0,0,6.4,207,38,48,1,0,1,1,0,7.4,206,55
5652,1,38,5,0,8,3,1,0,0,7.2,228,69,17,3,1,0,0,0,6.8,222,44
5653,1,14,3,0,9,5,1,0,0,7.0,213,44,21,2,1,0,0,0,6.6,193,51
5654,1,18,5,0,10,4,1,0,0,7.0,210,48,43,3,1,0,0,0,6.4,176,30
5655,0,19,4,0,2,7,0,0,0,6.8,250,55,16,6,1,1,0,0,7.4,248,64
5656,0,16,4,1,11,6,2,1,0,7.4,209,40,58,1,0,0,0,0,7.0,225,48
5657,0,35,3,0,7,9,0,0,0,7.2,233,42,16,3,1,0,0,0,7.2,224,41
5658,1,15,2,0,11,9,1,1,1,7.0,227,48,16,0,1,1,0,0,7.2,215,60
5659,1,15,4,1,8,8,1,0,0,6.8,217,45,17,6,0,0,0,0,6.8,192,38
5660,1,22,0,0,6,5,1,0,0,7.2,237,44,14,5,1,1,1,0,7.0,235,43
5661,1,16,4,0,6,7,0,0,0,7.0,204,64,18,3,1,1,0,0,7.2,218,64
5662,1,18,2,0,5,12,0,0,0,7.0,207,40,20,3,1,0,0,0,6.8,202,48
5663,0,16,2,1,12,13,0,0,0,6.8,178,43,15,3,0,1,0,0,7.6,220,65
5664,1,14,2,1,13,7,1,0,0,7.2,238,52,12,4,0,0,0,0,6.6,183,56
5665,0,17,3,0,1,5,0,0,0,6.8,231,59,47,3,1,1,1,0,7.2,236,46
5666,0,17,2,0,8,10,0,0,0,6.8,199,48,15,5,1,1,0,0,7.0,201,52
5667,1,41,1,1,7,4,1,0,0,7.2,223,47,12,1,0,0,0,0,6.8,199,56
5668,0,17,3,1,7,10,0,0,0,6.8,217,44,17,5,0,1,0,0,7.0,243,60
5669,1,18,8,0,9,7,1,0,0,6.8,215,58,84,6,1,0,0,0,6.8,222,40
5670,1,110,3,0,2,3,0,0,0,7.2,236,67,19,3,1,0,0,0,6.8,236,48
5671,0,34,3,1,7,2,0,0,0,7.4,246,64,9,3,0,0,0,0,6.6,218,48
5672,1,14,1,1,5,2,1,0,0,7.0,238,48,12,0,0,0,0,0,7.0,197,60
5673,0,17,4,0,5,7,0,0,0,6.6,210,44,16,3,1,2,1,0,6.8,193,48
5674,1,24,2,0,3,3,0,0,0,7.0,237,48,13,2,1,0,0,0,7.0,251,52
5675,1,19,4,1,8,6,1,0,0,6.8,205,48,41,4,0,1,1,0,7.0,233,47
5676,1,16,2,0,7,5,1,0,0,7.0,207,36,15,4,1,0,0,0,7.0,228,56
5677,1,18,4,1,1,1,1,0,0,7.0,241,58,18,3,0,1,1,0,6.4,215,42
5678,1,18,2,1,5,8,0,0,0,6.6,218,40,16,2,0,0,0,0,6.8,243,40
5679,1,15,2,1,3,7,1,0,0,6.8,235,45,14,2,0,1,1,0,7.0,206,49
5680,0,14,0,0,6,9,0,0,0,7.2,205,68,85,1,1,1,0,0,7.2,250,56
5681,0,19,2,1,7,8,1,0,0,6.4,172,25,17,2,0,0,0,0,6.8,201,47
5682,1,15,1,1,8,10,1,0,0,7.0,193,59,16,5,0,0,0,0,7.2,213,52
5683,1,16,3,1,10,4,1,0,0,7.0,234,44,13,2,0,0,0,0,6.8,231,76
5684,1,16,1,1,8,5,1,0,0,7.0,224,43,24,4,0,1,1,0,7.0,212,44
5685,1,34,2,0,7,3,1,1,0,7.8,253,69,17,4,1,1,0,0,6.4,221,57
5686,0,14,2,0,8,9,1,1,0,6.8,182,36,15,3,1,1,0,0,7.0,185,58
5687,1,15,1,0,10,5,1,0,0,7.2,211,60,10,1,1,0,0,0,6.8,175,48
5688,0,21,5,0,7,7,0,0,0,7.0,253,36,14,6,1,2,1,0,6.8,159,49
5689,1,15,2,1,7,0,2,1,0,7.2,256,67,18,1,0,0,0,0,6.2,202,40
5690,1,13,4,0,7,6,1,0,0,6.2,182,45,18,1,1,0,0,0,6.4,219,44
5691,0,14,2,0,3,4,1,1,0,7.2,213,62,12,0,1,1,0,0,6.8,218,59
5692,1,12,6,0,12,7,0,0,0,7.4,219,40,123,2,1,1,0,0,7.0,197,50
5693,1,15,4,1,7,5,0,0,0,6.8,235,40,13,2,0,2,1,0,6.8,168,60
5694,1,19,2,1,6,5,0,0,0,7.0,201,46,11,4,0,1,0,0,6.6,158,53
5695,0,15,1,0,4,8,1,0,0,7.0,220,60,17,1,1,0,0,0,7.6,230,52
5696,0,14,0,0,7,13,0,0,0,6.6,192,50,69,4,1,1,0,0,7.4,202,52
5697,1,73,0,1,10,3,0,0,0,7.0,216,41,23,1,0,1,0,0,6.8,173,56
5698,0,16,6,0,1,2,1,0,0,6.6,200,47,16,2,1,0,0,0,6.6,241,40
5699,0,14,1,0,0,6,0,0,0,6.6,221,52,13,2,1,1,0,0,7.2,242,48
5700,0,16,2,1,5,11,1,0,0,6.2,171,42,12,1,0,0,0,0,7.2,218,40
5701,0,15,4,0,4,4,0,0,0,7.0,224,63,14,3,1,1,0,0,7.0,228,56
5702,0,19,4,0,8,5,0,0,0,7.2,212,76,19,2,1,1,0,0,6.4,215,40
5703,1,17,1,0,9,3,1,0,1,7.2,245,56,13,2,1,1,1,0,6.8,190,56
5704,0,14,3,1,4,8,0,0,0,6.8,228,65,28,1,0,0,0,0,7.0,223,49
5705,1,19,2,0,10,3,1,0,0,7.2,226,44,13,4,1,0,0,0,6.6,209,44
5706,0,22,3,1,12,3,1,0,0,7.0,218,47,39,6,0,0,0,0,6.6,254,28
5707,1,15,3,1,8,2,1,0,0,6.8,205,51,14,2,0,0,0,0,6.8,194,50
5708,1,12,2,0,7,1,1,0,0,7.0,232,51,14,0,1,1,1,0,6.6,208,49
5709,1,15,2,1,9,6,1,0,0,7.2,210,80,14,0,0,0,0,0,7.2,209,68
5710,1,19,2,0,17,10,0,0,1,6.8,205,23,14,3,1,1,0,0,6.4,175,58
5711,0,40,1,0,1,7,0,0,0,6.6,207,55,11,5,1,1,0,0,7.6,258,66
5712,0,13,27,0,9,7,0,0,0,7.0,239,41,45,4,1,1,0,0,6.6,221,42
5713,0,16,0,1,5,3,0,0,0,6.8,211,52,17,3,0,1,0,0,6.4,235,46
5714,1,15,2,1,6,4,2,1,0,7.0,223,48,15,1,0,0,0,0,7.2,233,72
5715,1,25,2,0,8,4,2,1,0,7.0,222,68,16,2,1,0,0,0,6.2,234,41
5716,1,20,5,1,10,1,1,0,0,7.4,260,43,22,3,0,0,0,0,6.4,226,48
5717,1,13,1,0,8,5,2,1,0,7.2,214,82,15,1,1,0,0,0,7.0,213,50
5718,1,19,6,0,7,5,1,0,0,7.2,234,59,14,10,1,0,0,0,6.8,227,52
5719,0,15,1,0,2,10,0,0,0,6.2,195,48,13,0,1,1,1,1,7.2,233,49
5720,0,27,2,0,5,4,0,0,0,6.6,218,44,15,3,1,0,0,0,7.0,248,44
5721,1,13,3,1,11,6,0,0,0,6.8,238,36,15,1,0,0,0,0,6.8,194,52
5722,1,17,0,1,9,8,1,1,0,7.0,202,49,33,0,0,1,0,0,6.8,181,60
5723,1,63,2,0,8,4,1,0,0,7.2,217,53,33,0,1,0,0,0,6.8,178,55
5724,1,15,4,1,16,6,0,0,0,7.6,232,48,18,0,0,0,0,0,6.4,185,40
5725,0,16,0,0,3,4,0,0,0,7.0,235,42,15,5,1,1,0,0,7.2,233,58
5726,1,45,2,0,5,8,0,0,0,6.8,215,63,44,7,1,1,0,0,7.0,187,60
5727,0,14,0,1,6,9,0,0,0,6.8,208,43,139,2,0,1,1,1,7.2,230,49
5728,1,17,5,0,7,4,1,0,0,7.4,257,39,13,2,1,0,0,0,6.4,204,44
5729,1,16,4,0,16,7,1,0,1,7.4,192,44,213,5,1,1,1,0,6.8,194,48
5730,0,13,3,1,5,6,0,0,0,7.2,206,59,20,5,0,1,0,0,7.2,208,40
5731,0,21,4,1,11,9,1,0,0,6.8,191,36,15,1,0,0,0,0,6.6,181,30
5732,0,14,2,0,6,13,0,0,0,6.4,191,36,17,2,1,1,0,0,7.2,218,32
5733,0,11,1,0,0,10,0,0,0,6.6,177,56,36,2,1,1,0,0,7.6,244,48
5734,1,21,4,1,11,9,1,0,0,7.4,231,48,16,2,0,0,0,0,7.0,219,40
5735,0,16,3,1,4,9,0,0,0,7.0,249,50,10,3,0,2,1,0,7.2,193,61
5736,1,19,3,0,2,5,0,0,0,6.8,252,52,38,5,1,1,0,0,7.6,267,72
5737,1,15,1,1,11,4,0,0,1,6.8,217,45,14,1,0,0,0,0,5.8,132,39
5738,0,14,0,0,5,10,0,0,0,7.0,201,50,170,3,1,1,0,0,7.2,197,42
5739,1,11,5,0,4,12,0,0,0,6.4,227,55,19,2,1,0,0,0,7.0,198,52
5740,1,20,5,1,5,5,2,1,0,7.2,247,56,42,3,0,0,0,0,7.4,239,47
5741,1,25,2,0,5,10,0,0,0,6.8,189,56,20,4,1,1,0,0,7.0,201,56
5742,0,16,3,0,1,3,0,0,0,6.6,186,50,15,6,1,1,0,0,7.2,255,64
5743,0,21,3,0,8,9,2,1,0,6.8,217,44,19,9,1,0,0,1,7.0,217,37
5744,0,23,1,1,5,11,0,0,0,6.6,195,42,17,7,0,0,0,0,7.0,212,47
5745,0,17,1,0,3,5,1,0,0,6.8,220,48,18,4,1,0,0,0,7.2,229,52
5746,1,13,0,1,8,9,1,1,0,7.0,190,55,21,0,0,0,0,0,6.6,234,34
5747,0,15,1,0,5,4,0,0,0,6.6,196,41,18,5,1,0,0,0,6.6,210,46
5748,0,16,1,1,2,7,0,0,0,6.6,242,43,36,6,0,1,0,0,7.4,220,68
5749,0,15,1,1,8,7,2,1,0,7.4,232,58,16,2,0,0,0,0,7.0,245,43
5750,1,19,4,0,9,9,1,0,0,7.2,238,46,14,6,1,0,0,0,7.0,204,44
5751,0,36,1,0,8,4,0,0,0,7.0,214,52,14,0,1,1,0,0,6.6,205,44
5752,0,12,0,0,2,6,0,0,0,6.2,188,52,17,2,1,2,1,0,7.0,227,68
5753,0,73,3,1,10,7,0,0,0,6.8,183,42,14,0,0,1,0,0,6.6,219,38
5754,1,20,5,0,14,8,0,0,1,7.0,212,26,13,4,1,1,0,0,6.2,156,49
5755,0,16,2,0,8,4,0,0,0,7.0,209,51,19,2,1,1,0,0,7.0,232,48
5756,0,18,3,0,3,12,0,0,0,6.2,168,25,20,7,1,0,0,0,6.8,206,42
5757,0,40,3,1,4,8,2,1,0,6.6,203,49,18,5,0,0,0,0,7.2,204,45
5758,1,16,6,1,5,4,1,0,0,6.8,191,65,18,2,0,0,0,0,6.6,234,55
5759,1,56,2,0,6,2,1,0,0,7.0,239,42,17,2,1,0,0,0,6.8,225,69
5760,1,15,2,1,9,6,1,0,0,7.4,243,69,14,2,0,0,0,0,7.2,240,47
5761,1,17,2,0,7,7,0,0,0,6.8,227,51,18,5,1,1,0,0,7.0,218,71
5762,0,13,4,0,2,6,1,0,0,6.8,204,81,16,2,1,0,0,0,6.8,254,43
5763,1,19,1,1,5,2,0,0,0,7.2,235,61,20,2,0,0,0,0,7.0,219,67
5764,1,9,2,0,6,8,0,0,0,7.0,208,49,14,1,1,0,0,0,7.2,233,60
5765,0,41,5,1,8,4,0,0,0,7.6,239,44,12,4,0,0,0,0,7.0,233,62
5766,1,17,2,0,9,4,1,1,0,7.0,230,44,13,2,1,1,0,0,6.8,181,79
5767,0,20,5,1,9,4,2,1,0,7.0,198,68,22,9,0,0,0,0,7.2,245,56
5768,1,14,4,0,7,10,0,0,0,6.4,163,40,17,4,1,1,1,2,7.0,222,44
5769,0,13,2,0,5,10,0,0,0,6.8,213,53,16,3,1,2,1,1,7.2,241,52
5770,0,16,3,1,4,4,0,0,0,6.8,253,48,12,1,0,0,0,0,7.0,232,46
5771,0,18,3,0,3,7,0,0,0,6.6,204,43,16,2,1,2,1,0,7.2,240,65
5772,1,15,3,1,10,4,0,0,0,7.0,206,55,17,5,0,1,0,0,6.8,221,50
5773,0,18,6,0,8,9,1,1,0,6.8,194,48,18,6,1,1,0,0,6.8,244,55
5774,1,11,2,0,1,2,2,1,1,7.0,253,68,35,0,1,0,0,0,7.2,241,61
5775,1,8,2,1,7,2,1,0,0,7.4,206,56,14,1,0,0,0,0,7.0,228,67
5776,0,14,2,1,7,9,0,0,0,7.2,230,52,11,2,0,1,0,0,7.2,232,74
5777,0,90,8,0,2,10,1,1,0,6.8,223,40,45,5,1,1,0,0,7.4,226,64
5778,1,37,3,1,8,4,1,0,0,7.4,233,63,16,2,0,0,0,0,6.6,215,56
5779,0,18,2,0,5,6,0,0,0,6.6,157,64,15,5,1,1,0,0,7.2,217,56
5780,1,17,3,1,4,7,1,0,0,7.0,250,62,17,5,0,0,0,0,7.0,193,59
5781,0,21,2,0,12,8,0,0,0,7.4,232,38,15,3,1,0,0,0,6.8,203,36
5782,1,13,2,0,3,7,0,0,0,6.8,211,45,16,3,1,2,1,1,7.4,246,64
5783,0,36,2,0,4,6,0,0,0,6.8,220,52,19,1,1,0,0,0,6.8,211,43
5784,0,13,3,0,5,10,0,0,0,7.0,228,45,13,2,1,1,1,0,7.2,216,65
5785,1,17,3,1,8,6,1,0,0,7.2,199,46,14,2,0,0,0,0,7.0,209,41
5786,1,20,5,1,10,4,1,1,0,7.2,222,68,15,3,0,0,0,0,6.4,195,39
5787,0,17,5,1,5,12,0,0,0,6.4,186,36,20,5,0,1,0,0,7.4,216,44
5788,0,15,2,0,1,8,0,0,0,6.6,184,43,18,3,1,0,0,0,7.0,218,48
5789,1,19,3,0,5,2,2,1,0,7.0,218,61,22,4,1,0,0,0,6.4,217,45
5790,0,17,3,0,3,4,0,0,0,6.8,237,53,65,1,1,2,1,0,7.0,237,52
5791,1,17,3,1,6,3,0,0,0,7.0,241,45,16,3,0,1,0,0,6.8,223,57
5792,1,11,3,1,12,3,1,0,0,7.4,209,43,17,1,0,0,0,0,6.6,204,44
5793,0,14,2,1,9,7,1,1,1,7.2,203,45,14,2,0,0,0,0,7.0,221,38
5794,0,14,2,0,1,2,1,0,0,7.2,254,64,14,0,1,1,1,0,7.2,263,46
5795,1,17,0,0,8,7,0,0,0,7.4,252,66,13,1,1,1,0,0,7.2,203,56
5796,1,35,1,1,8,7,1,0,0,7.0,236,52,16,3,0,0,0,0,7.2,198,64
5797,0,14,0,1,9,2,1,0,0,7.2,272,51,10,3,0,0,0,0,6.6,197,52
5798,1,13,2,0,3,5,1,0,0,7.2,249,55,10,1,1,0,0,0,7.0,203,60
5799,1,19,5,1,7,5,1,0,0,7.0,220,52,15,3,0,0,0,0,6.8,209,57
5800,0,13,2,1,3,1,1,1,0,7.0,233,61,14,4,0,1,0,0,7.0,241,40
5801,1,43,4,0,7,3,1,1,0,6.8,223,44,14,6,1,0,0,0,6.6,244,48
5802,1,15,2,1,7,5,1,0,0,7.2,232,57,17,1,0,0,0,0,6.8,208,49
5803,0,19,4,0,5,10,1,1,0,6.6,182,52,41,8,1,1,0,0,6.8,197,51
5804,1,13,1,0,4,6,0,0,0,6.6,216,32,17,1,1,1,0,0,6.8,223,75
5805,0,19,2,0,4,6,0,0,0,6.8,227,42,17,2,1,1,0,0,6.8,239,47
5806,1,20,1,1,6,2,0,0,0,7.2,257,66,69,5,0,1,0,0,6.6,210,58
5807,0,17,4,0,3,4,1,0,0,7.2,265,56,20,3,1,0,0,0,6.6,223,54
